movie_id,crew_id
209112,1399875
209112,1402004
209112,1403389
209112,1403415
209112,1406780
209112,1408294
209112,1409270
209112,1413508
209112,1418382
209112,1423005
209112,1428208
209112,1428226
209112,1439088
209112,1457327
209112,1459033
209112,1460748
209112,1463804
209112,1483635
209112,1484474
209112,1494535
209112,1532605
209112,1547221
209112,1552521
209112,1569322
209112,1577213
209112,1594611
209112,1616392
209112,1621454
209112,1637395
209112,1660720
209112,1661321
209112,1661322
209112,1661324
209112,1661325
209112,1661326
209112,1661327
209112,1661331
209112,1661395
209112,1661396
209112,1661397
209112,1661400
209112,1661402
209112,1661403
209112,1661417
209112,1661418
209112,1661419
209112,1661421
209112,1661423
209112,1781335
209112,1781336
1452,3276
1452,3805
1452,13192
1452,10953
1452,9032
1452,9039
1452,9040
1452,11012
1452,20007
1452,20008
1452,21697
1452,54211
1452,54212
1452,11017
1452,60245
1452,61624
1452,11013
1452,1121617
1452,1271644
10764,455
10764,4248
10764,9856
10764,4061
10764,6489
10764,9646
10764,10496
10764,10666
10764,10706
10764,12995
10764,13000
10764,13005
10764,10783
10764,10782
10764,10876
10764,81517
10764,69678
58,120
58,1704
58,770
58,1705
58,1706
58,1721
58,1722
58,947
58,2443
58,2444
58,2445
58,2446
58,2447
58,2448
58,2215
58,1226
58,146439
58,406204
58,1368867
58,1424894
58,1454884
57201,1704
57201,770
57201,1705
57201,1706
57201,85
57201,1722
57201,947
57201,2444
57201,2445
57201,2446
57201,2215
57201,900
57201,2216
57201,4032
57201,4034
57201,10575
57201,7480
57201,11699
57201,8159
57201,60665
57201,66721
57201,68016
57201,928657
57201,1322466
57201,1335569
57201,1355894
57201,1360103
57201,1407019
57201,1521185
57201,1534197
57201,1545540
49521,947
49521,282
49521,286
49521,525
49521,556
49521,1303
49521,3893
49521,2953
49521,3805
49521,5392
49521,8706
49521,6051
49521,11386
49521,12653
49521,15217
49521,17610
49521,20007
49521,20008
49521,22061
49521,54211
49521,58911
49521,60222
49521,61177
49521,68016
49521,79242
49521,79243
49521,86591
49521,105643
49521,1043831
49521,1182906
49521,1182907
49521,1182908
49521,1182909
49521,1182910
49521,1251373
49521,1355894
49521,1368867
49521,1368878
49521,1439088
49521,1459033
49521,1460590
49521,1463185
49521,1486960
49521,1552521
49521,1661423
49521,1781335
2454,1326
2454,2073
2454,4854
2454,4856
2454,5162
2454,5524
2454,5525
2454,5541
2454,5542
2454,5543
2454,5544
2454,5545
2454,5547
2454,5548
2454,5549
2454,5551
2454,5552
2454,5553
2454,8677
2454,9420
2454,12579
2454,33931
2454,25137
2454,25729
2454,29609
2454,37299
2454,37301
2454,71577
2454,71579
2454,77730
2454,132596
2454,132648
2454,213665
2454,962164
2454,979175
2454,1014915
2454,1037310
2454,1117945
2454,1117946
2454,1117947
2454,1323281
2454,1327838
2454,1334420
2454,1337411
2454,1389541
2454,1390382
2454,1391730
2454,1392245
2454,1393282
2454,1394072
2454,1394073
2454,1394117
2454,1398935
2454,1401803
2454,1404739
2454,1405219
2454,1405241
2454,1408834
2454,1412990
2454,1417999
2454,1425500
2454,1425503
2454,1430496
2454,1447503
2454,1447518
2454,1447524
2454,1452991
2454,1455486
2454,1459657
2454,1460588
2454,1477203
2454,1483583
2454,1515651
2454,1554878
2454,1554879
2454,1554883
2454,1554884
2454,1554885
2454,1554886
2454,1554887
2454,1554889
24428,37
24428,900
24428,3285
24428,7232
24428,6055
24428,6037
24428,6038
24428,7624
24428,7626
24428,10850
24428,8285
24428,9546
24428,12619
24428,12891
24428,13009
24428,15893
24428,14771
24428,10832
24428,35176
24428,11011
24428,18866
24428,15277
24428,20540
24428,20786
24428,24192
24428,41018
24428,41890
24428,113123
24428,57027
24428,113672
24428,113674
24428,113675
24428,95844
24428,1018965
24428,1068055
24428,1172441
24428,1319134
24428,1322017
24428,1327030
24428,1329417
24428,1330567
24428,1330582
24428,1330583
24428,1330584
24428,1330585
24428,1335066
24428,1336191
24428,1339446
24428,1339448
24428,1339457
24428,1339468
24428,1347720
24428,1347734
24428,1352421
24428,1357047
24428,1357055
24428,1360093
24428,1368873
24428,1368875
24428,1376901
24428,1378220
24428,1379986
24428,1384368
24428,1386908
24428,1388871
24428,1389128
24428,1389131
24428,1392143
24428,1392947
24428,1394753
24428,1394961
24428,1395030
24428,1395320
24428,1395463
24428,1399071
24428,1399893
24428,1400082
24428,1400488
24428,1400560
24428,1401722
24428,1401793
24428,1401803
24428,1401821
24428,1401823
24428,1401824
24428,1401825
24428,1401884
24428,1401885
24428,1401886
24428,1401887
24428,1401890
24428,1401891
24428,1401892
24428,1401893
24428,1401894
24428,1401895
24428,1401896
24428,1401897
24428,1401898
24428,1401899
24428,1401965
24428,1401966
24428,1401967
24428,1401968
24428,1401970
24428,1401971
24428,1401987
24428,1401988
24428,1401989
24428,1401990
24428,1401991
24428,1401992
24428,1401993
24428,1401994
24428,1401995
24428,1401996
24428,1401997
24428,1401998
24428,1401999
24428,1402000
24428,1402001
24428,1402002
24428,1402003
24428,1402004
24428,1402005
24428,1402006
24428,1402007
24428,1402008
24428,1402009
24428,1402010
24428,1402011
24428,1402012
24428,1402013
24428,1402014
24428,1407019
24428,1412756
24428,1447326
24428,1450362
24428,1456696
24428,1457930
24428,1457935
24428,1459736
24428,1463568
1865,120
1865,770
1865,1705
1865,1706
1865,947
1865,2444
1865,2446
1865,900
1865,4034
1865,5132
1865,6051
1865,8159
1865,8165
1865,10122
1865,14915
1865,11002
1865,17633
1865,113073
1865,68016
1865,406204
1865,1255687
1865,1351274
1865,1352966
1865,1352968
1865,1355532
1865,1368849
1865,1368884
1865,1378168
1865,1393883
1865,1399117
1865,1399327
1865,1401786
1865,1415617
1865,1463182
1865,1463185
1865,1483850
1865,1545540
41154,488
41154,531
41154,1484
41154,2212
41154,5133
41154,5174
41154,9341
41154,10957
41154,8701
41154,9613
41154,9616
41154,11713
41154,15005
41154,17221
41154,23226
41154,24959
41154,52803
41154,76054
41154,1447543
41154,1463178
41154,1622657
122917,117
122917,900
122917,108
122917,129
122917,126
122917,128
122917,1313
122917,1320
122917,1321
122917,1323
122917,1324
122917,1325
122917,1326
122917,1373
122917,1377
122917,3503
122917,3504
122917,3506
122917,7267
122917,9357
122917,10828
122917,33303
122917,52165
122917,53393
122917,67114
122917,75150
122917,132604
122917,132606
122917,132648
122917,135294
122917,1016176
122917,1016177
122917,1016178
122917,1158956
122917,1191111
122917,1191112
122917,1310930
122917,1337409
122917,1337413
122917,1367809
122917,1378709
122917,1378828
122917,1391695
122917,1392667
122917,1392722
122917,1397163
122917,1401738
122917,1401896
122917,1401998
122917,1406066
122917,1406069
122917,1409491
122917,1413175
122917,1418374
122917,1418375
122917,1418377
122917,1418378
122917,1418379
122917,1418381
122917,1418382
122917,1418383
122917,1418395
122917,1424605
122917,1424612
122917,1424615
122917,1424619
122917,1424635
122917,1425978
122917,1431509
122917,1447518
122917,1447524
122917,1447543
122917,1452998
122917,1453938
122917,1457302
122917,1457304
122917,1457305
122917,1457306
122917,1457307
122917,1457308
122917,1457309
122917,1457310
122917,1457311
122917,1457312
122917,1457314
122917,1457315
122917,1457316
122917,1457317
122917,1457318
122917,1457319
122917,1457320
122917,1457321
122917,1457322
122917,1457323
122917,1457324
122917,1457325
122917,1457326
122917,1457327
122917,1457329
122917,1457330
122917,1457331
122917,1457332
122917,1457333
122917,1457334
122917,1457335
122917,1457336
122917,1457337
122917,1457338
122917,1457339
122917,1457359
122917,1457360
122917,1457362
122917,1457363
122917,1457365
122917,1457367
122917,1457371
122917,1457372
122917,1457373
122917,1457374
122917,1457375
122917,1609850
1930,6410
1930,892
1930,950
1930,1729
1930,6209
1930,7624
1930,7625
1930,7627
1930,7626
1930,7630
1930,10850
1930,13304
1930,19157
1930,8159
1930,10967
1930,15017
1930,15024
1930,15026
1930,14349
1930,42032
1930,18867
1930,20204
1930,42261
1930,30383
1930,113046
1930,113073
1930,60223
1930,66519
1930,81731
1930,87742
1930,406204
1930,928975
1930,958087
1930,963355
1930,977941
1930,988882
1930,1227173
1930,1329112
1930,1329113
1930,1329114
1930,1339455
1930,1340742
1930,1347728
1930,1347760
1930,1355526
1930,1355530
1930,1355531
1930,1357058
1930,1360094
1930,1360097
1930,1360101
1930,1360103
1930,1360107
1930,1368875
1930,1377132
1930,1378672
1930,1388874
1930,1391749
1930,1392143
1930,1392145
1930,1395368
1930,1395446
1930,1399288
1930,1399289
1930,1399290
1930,1399291
1930,1399292
1930,1399293
1930,1399299
1930,1399300
1930,1399301
1930,1399302
1930,1399303
1930,1399304
1930,1399305
1930,1399310
1930,1399313
1930,1399314
1930,1399315
1930,1399316
1930,1399317
1930,1399318
1930,1399319
1930,1399320
1930,1399321
1930,1399322
1930,1399323
1930,1399324
1930,1399325
1930,1399326
1930,1399327
1930,1399328
1930,1447543
1930,1451676
1930,1453022
1930,1455598
1930,1463182
1930,1463185
1930,1638177
1930,1767709
1930,1767710
20662,339
20662,474
20662,578
20662,934
20662,943
20662,946
20662,944
20662,950
20662,4723
20662,40796
20662,20507
20662,63421
20662,190914
20662,1049333
20662,1335179
20662,1378722
20662,1400008
57158,117
57158,108
57158,129
57158,126
57158,128
57158,1313
57158,1321
57158,1323
57158,1324
57158,1325
57158,1326
57158,1373
57158,1377
57158,3503
57158,3504
57158,3506
57158,7267
57158,10828
57158,19770
57158,10830
57158,33303
57158,52165
57158,53393
57158,72232
57158,82197
57158,132604
57158,132606
57158,132648
57158,226504
57158,1016175
57158,1016176
57158,1016177
57158,1016178
57158,1158956
57158,1191112
57158,1310930
57158,1337409
57158,1367813
57158,1378709
57158,1391695
57158,1394073
57158,1394768
57158,1401788
57158,1401799
57158,1406066
57158,1409491
57158,1418379
57158,1418381
57158,1418395
57158,1424605
57158,1424606
57158,1424612
57158,1424615
57158,1424621
57158,1424637
57158,1440657
57158,1447518
57158,1447524
57158,1447543
57158,1452998
57158,1453938
57158,1457304
57158,1457306
57158,1457307
57158,1457308
57158,1457310
57158,1457318
57158,1457320
57158,1457321
57158,1457322
57158,1457324
57158,1457334
57158,1457359
57158,1457360
57158,1457362
57158,1457363
57158,1457367
57158,1457372
57158,1457374
57158,1466034
57158,1470982
57158,1531091
57158,1531092
57158,1544338
57158,1544477
57158,1546433
57158,1569346
57158,1580854
57158,1635484
57158,1635597
57158,1641217
57158,1816358
57158,1860312
57158,1860313
57158,1860317
57158,1860319
57158,1860320
57158,1860324
57158,1860342
57158,1860346
57158,1860347
57158,1860355
57158,1860372
2268,8384
2268,1309
2268,1311
2268,4248
2268,2949
2268,3288
2268,3289
2268,13663
2268,6346
2268,8285
2268,9820
2268,11295
2268,19310
2268,10830
2268,23419
2268,23420
2268,23421
2268,23422
2268,23424
2268,23425
2268,23426
2268,23427
2268,23768
2268,45584
2268,44006
2268,1421657
2268,1453019
2268,1453021
2268,1453943
2268,1455461
2268,1462919
254,1213
254,108
254,126
254,128
254,1313
254,1314
254,1316
254,1324
254,1325
254,1326
254,1373
254,1390
254,3499
254,3500
254,3501
254,3502
254,3503
254,3504
254,3505
254,3506
254,33303
254,52164
254,132613
254,1330570
254,1401803
254,1424641
254,1447518
254,1447543
254,1452932
254,1470982
254,1546431
254,1557503
254,1557507
254,1557509
597,1262
597,1729
597,2710
597,8524
597,3985
597,3987
597,8523
597,8525
597,8526
597,8527
597,8528
597,8529
597,8530
597,8531
597,8532
597,8533
597,21567
597,22059
597,50726
597,79253
597,96884
597,117206
597,142325
597,567283
597,964601
597,1291347
597,1322392
597,1322393
597,1329477
597,1376902
597,1377133
597,1389534
597,1392145
597,1395269
597,1412756
597,1414090
597,1416446
597,1427838
597,1438399
597,1456696
597,1512019
597,1535308
597,1535309
597,1535949
597,1680739
597,1711440
597,1727828
597,1732639
597,1732641
597,1732642
597,1732643
597,1732743
597,1732744
597,1732745
597,1732746
597,1732750
597,1732751
597,1732753
597,1732756
271110,2529
271110,3996
271110,7232
271110,5551
271110,5552
271110,7624
271110,10850
271110,8159
271110,8166
271110,8703
271110,9343
271110,10970
271110,10903
271110,10905
271110,40766
271110,40778
271110,12575
271110,15356
271110,35176
271110,16344
271110,18714
271110,18866
271110,18996
271110,19271
271110,19272
271110,23787
271110,24192
271110,11106
271110,57027
271110,19002
271110,113672
271110,113674
271110,87172
271110,80827
271110,102343
271110,189241
271110,227440
271110,239788
271110,936841
271110,967026
271110,1004624
271110,1067682
271110,1089142
271110,1117747
271110,1172441
271110,1204332
271110,1319825
271110,1327027
271110,1327146
271110,1338241
271110,1338964
271110,1340093
271110,1342054
271110,1345610
271110,1345611
271110,1349452
271110,1364411
271110,1378162
271110,1378241
271110,1379990
271110,1389129
271110,1392943
271110,1393435
271110,1394418
271110,1399320
271110,1400082
271110,1400088
271110,1400092
271110,1403408
271110,1403415
271110,1408352
271110,1409237
271110,1411271
271110,1417839
271110,1424894
271110,1439104
271110,1442097
271110,1444908
271110,1445834
271110,1472788
271110,1477793
271110,1494210
271110,1530231
271110,1530686
271110,1530726
271110,1533084
271110,1543191
271110,1543227
271110,1543230
271110,1548461
271110,1548530
271110,1567950
271110,1580858
271110,1590390
271110,1590391
271110,1590392
271110,1590393
271110,1590394
271110,1590395
271110,1590400
271110,1590401
271110,1590402
271110,1590403
271110,1590404
271110,1590405
271110,1590406
271110,1590407
271110,1590408
271110,1590409
271110,1590410
271110,1590411
271110,1590412
271110,1590413
271110,1590414
271110,1590415
271110,1590416
271110,1676849
44833,10816
44833,3995
44833,6870
44833,11411
44833,8763
44833,8848
44833,9043
44833,10126
44833,13223
44833,15559
44833,18264
44833,18617
44833,19282
44833,24308
44833,20170
44833,20359
44833,21984
44833,23352
44833,23620
44833,32282
44833,36602
44833,50769
44833,113073
44833,68016
44833,25549
44833,83083
44833,91941
44833,102343
44833,112947
44833,112948
44833,224388
44833,575769
44833,579405
44833,937231
44833,978127
44833,1012973
44833,1017296
44833,1171098
44833,1182907
44833,1197278
44833,1235712
44833,1322017
44833,1323092
44833,1337418
44833,1338134
44833,1347720
44833,1347763
44833,1352981
44833,1357067
44833,1367672
44833,1368877
44833,1370904
44833,1376893
44833,1377225
44833,1377241
44833,1378240
44833,1378241
44833,1378724
44833,1378830
44833,1380477
44833,1389129
44833,1394130
44833,1394322
44833,1394445
44833,1395902
44833,1398972
44833,1399917
44833,1400906
44833,1401109
44833,1403085
44833,1403424
44833,1403425
44833,1403426
44833,1403427
44833,1403428
44833,1403429
44833,1403430
44833,1403432
44833,1403433
44833,1403434
44833,1403435
44833,1403438
44833,1403439
44833,1403440
44833,1403441
44833,1403442
44833,1403443
44833,1403458
44833,1403460
44833,1403461
44833,1403463
44833,1403464
44833,1403465
44833,1403467
44833,1403468
44833,1403469
44833,1403470
44833,1403471
44833,1403472
44833,1403474
44833,1403475
44833,1403478
44833,1403479
44833,1403480
44833,1403481
44833,1403482
44833,1403484
44833,1403485
44833,1403487
44833,1403488
44833,1403490
44833,1403491
44833,1403492
44833,1451676
44833,1459736
44833,1463785
135397,488
135397,561
135397,664
135397,892
135397,900
135397,2216
135397,2529
135397,4030
135397,7238
135397,4782
135397,4953
135397,6922
135397,20586
135397,7727
135397,8160
135397,8163
135397,8166
135397,8411
135397,11300
135397,12575
135397,13031
135397,13115
135397,11001
135397,15347
135397,42032
135397,18867
135397,25600
135397,32282
135397,54211
135397,57065
135397,60261
135397,67802
135397,67803
135397,92491
135397,92503
135397,71127
135397,78890
135397,75380
135397,79790
